state,year,pdf_link,doc_name,doc_number,scraped_at
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08172011final.pdf,"August 17, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08042011final.pdf,"August 4, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08032011final.pdf,"August 3, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07202011final.pdf,"July 20, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07062011final.pdf,"July 6, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06152011final.pdf,"June 15, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06012011final.pdf,"June 1, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05182011final.pdf,"May 18, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05112011final.pdf,"May 11, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04272011final.pdf,"April 27, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04212011final.pdf,"April 21, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03162011final.pdf,"March 16, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03092011final.pdf,"March 9, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03022011final.pdf,"March 2, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02162011final.pdf,"February 16, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02022011final.pdf,"February 2, 2011",,2025-11-22T18:11:44.275703
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01192011final.pdf,"January 19, 2011",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11032010final.pdf,"November 3, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10282010final.pdf,"October 28, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10272010final.pdf,"October 27, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10202010final.pdf,"October 20, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10062010final.pdf,"October 6, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09222010final.pdf,"September 22, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09152010final.pdf,"September 15, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09082010final.pdf,September 8. 2010,,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09012010final.pdf,"September 1, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08182010final.pdf,"August 18, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08052010final.pdf,"August 5, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08042010final.pdf,"August 4, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08032010final.pdf,"August 3, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07212010final.pdf,"July 21, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07072010final.pdf,"July 7, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06232010final.pdf,"June 23, 2010 Special",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06162010final.pdf,"June 16, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06032010final.pdf,"June 3, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06022010final.pdf,"June 2, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05192010final.pdf,"May 19, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05052010final.pdf,"May 5, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04282010final.pdf,"April 28, 2010 (By Addm)",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04212010final.pdf,"April 21, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04072010final.pdf,"April 7, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03312010final.pdf,"March 31, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03172010final.pdf,"March 17, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03032010final.pdf,"March 3, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02172010final.pdf,"February 17, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02102010final.pdf,"February 10, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02032010final.pdf,"February 3, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01272010final.pdf,"January 27, 2010",,2025-11-22T18:11:44.275703
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01202010final.pdf,"January 20, 2010",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12162009final.pdf,"December 16, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12022009final.pdf,"December 2, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11182009final.pdf,"November 18, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11042009final.pdf,"November 4, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10212009final.pdf,"October 21, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10072009final.pdf,"October 7, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09162009final.pdf,"September 16, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09022009final.pdf,"September 2, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08192009final.pdf,"August 19, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08052009final.pdf,"August 5, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07152009final.pdf,"July 15, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07012009final.pdf,"July 1, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06172009final.pdf,"June 17, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06032009final.pdf,"June 3, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05202009final.pdf,"May 20, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05062009final.pdf,"May 6, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04152009final.pdf,"April 15, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04012009final.pdf,"April 1, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03252009final.pdf,"March 25, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03182009final.pdf,"March 18, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03062009final.pdf,"March 6, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03042009final.pdf,"March 4, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02182009final.pdf,"February 18, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02132009final.pdf,"February 13, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02042009final.pdf,"February 4, 2009",,2025-11-22T18:11:44.275703
SD,2009.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01212009final.pdf,"January 21, 2009",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12172008final.pdf,"December 17, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12032008final.pdf,"December 3, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11192008final.pdf,"November 19, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11052008final.pdf,"November 5, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10152008final.pdf,"October 15, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10012008final.pdf,"October 1, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09172008final.pdf,"September 17, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09032008final.pdf,9-3-2008 Letting Cancelled,,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08202008final.pdf,"August 20, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08062008final.pdf,"August 6, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07162008final.pdf,"July 16, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06182008final.pdf,"June 18, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06042008final.pdf,"June 4, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05212008final.pdf,"May 21, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05072008final.pdf,"May 7, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04162008final.pdf,"April 16, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04022008final.pdf,"April 2, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03192008final.pdf,"March 19, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03052008final.pdf,"March 5, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02202008final.pdf,"February 20, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02062008final.pdf,"February 6, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01302008final.pdf,"January 30, 2008",,2025-11-22T18:11:44.275703
SD,2008.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01162008final.pdf,"January 16, 2008",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12052007final.pdf,"December 5, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11212007final.pdf,"November 21, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11072007final.pdf,"November 7, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10172007final.pdf,"October 17, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10032007final.pdf,"October 3, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09192007final.pdf,"September 19, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09052007final.pdf,"September 5, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08152007final.pdf,"August 15, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08012007final.pdf,8-1-2007 Letting Cancelled,,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07182007final.pdf,"July 18, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06202007final.pdf,"June 20, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06062007final.pdf,"June 6, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05162007final.pdf,"May 16, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05022007final.pdf,"May 2, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04182007final.pdf,"April 18, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04042007final.pdf,"April 4, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03212007final.pdf,"March 21, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03072007final.pdf,"March 7, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02212007final.pdf,"February 21, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02072007final.pdf,"February 7, 2007",,2025-11-22T18:11:44.275703
SD,2007.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01172007final.pdf,"January 17, 2007",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12062006final.pdf,"December 6, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11152006final.pdf,"November 15, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10182006final.pdf,"October 18, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10042006final.pdf,"October 4, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09202006final.pdf,"September 20, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09062006final.pdf,"September 6, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08012006final.pdf,"August 1, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07192006final.pdf,"July 19, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06272006final.pdf,"June 27, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05172006final.pdf,"May 17, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04192006final.pdf,"April 19, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03292006final.pdf,"March 29, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03162006final.pdf,"March 16, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02152006final.pdf,"February 15, 2006",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02082006final.pdf,"February 8, 2006 Letting",,2025-11-22T18:11:44.275703
SD,2006.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01182006final.pdf,"January 18, 2006 (moved from the 17th)",,2025-11-22T18:11:44.275703
IA,2025.0,https://iowadot.gov/media/12726/download?inline,11/18/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/12608/download?inline,10/22/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/12408/download?inline,9/23/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/12382/download?inline,9/16/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/12248/download?inline,8/19/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/12027/download?inline,7/15/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/11923/download?inline,06/17/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/11864/download?inline,06/03/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/11829/download?inline,05/20/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/11450/download?inline,04/15/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/10502/download?inline,04/01/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/10341/download?inline,3/18/25 Bid Tabulations,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/4013/download?inline,2/18/25 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2025.0,https://iowadot.gov/media/4014/download?inline,1/22/25 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2463/download?inline,11/19/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2465/download?inline,12/17/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2462/download?inline,12/03/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2459/download?inline,10/15/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2453/download?inline,09/17/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2461/download?inline,10/22/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2455/download?inline,10/08/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2454/download?inline,09/24/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2452/download?inline,09/04/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2448/download?inline,07/16/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/4320/download?inline,08/06/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2450/download?inline,08/20/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2449/download?inline,07/30/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2447/download?inline,06/18/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2446/download?inline,05/21/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2445/download?inline,04/16/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2444/download?inline,03/19/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/4294/download?inline,02/20/2024 Bid Tabulation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2443/download?inline,2/20/24 Bid Tabluation,,2025-11-22T18:12:06.374909
IA,2024.0,https://iowadot.gov/media/2442/download?inline,1/17/24 Bid Tablulation,,2025-11-22T18:12:06.374909
