state,year,pdf_link,doc_name,doc_number,scraped_at,download_status,download_path,download_error,downloaded_at
SD,2019.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03272019final.pdf,"March 27, 2019",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_27_2019.pdf,,2025-11-22T18:22:04.771554
SD,2019.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03202019final.pdf,"March 20, 2019",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_20_2019.pdf,,2025-11-22T18:22:06.603227
SD,2019.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03062019final.pdf,"March 6, 2019",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_6_2019.pdf,,2025-11-22T18:22:08.409621
SD,2019.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02202019final.pdf,"February 20,2019",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_202019.pdf,,2025-11-22T18:22:10.221733
SD,2019.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02062019final.pdf,"February 6, 2019",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_6_2019.pdf,,2025-11-22T18:22:12.017521
SD,2019.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01232019final.pdf,"January 23, 2019",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_23_2019.pdf,,2025-11-22T18:22:13.819020
SD,2019.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01162019final.pdf,"January 16, 2019",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_16_2019.pdf,,2025-11-22T18:22:15.608849
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12122018final.pdf,"December 12, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_12_2018.pdf,,2025-11-22T18:22:17.429864
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12052018final.pdf,"December 5, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_5_2018.pdf,,2025-11-22T18:22:19.284865
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11212018final.pdf,"November 21, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_21_2018.pdf,,2025-11-22T18:22:21.301009
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11072018final.pdf,"November 7, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_7_2018.pdf,,2025-11-22T18:22:23.358919
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10172018final.pdf,"October 17, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_17_2018.pdf,,2025-11-22T18:22:25.220429
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10032018final.pdf,"October 3, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_3_2018.pdf,,2025-11-22T18:22:27.109976
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09192018final.pdf,"September 19, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_19_2018.pdf,,2025-11-22T18:22:28.965358
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09122018final.pdf,"September 12, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_12_2018.pdf,,2025-11-22T18:22:30.829747
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08012018final.pdf,"August 1, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_1_2018.pdf,,2025-11-22T18:22:32.716283
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07182018final.pdf,"July 18, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_18_2018.pdf,,2025-11-22T18:22:34.584550
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06272018final.pdf,"June 27, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_27_2018.pdf,,2025-11-22T18:22:36.518534
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06202018final.pdf,"June 20, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_20_2018.pdf,,2025-11-22T18:22:38.517225
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06062018final.pdf,"June 6, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_6_2018.pdf,,2025-11-22T18:22:40.466459
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05162018final.pdf,"May 16, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_16_2018.pdf,,2025-11-22T18:22:42.582800
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05032018final.pdf,"May 3, 2018 University Class",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_3_2018_University_Class.pdf,,2025-11-22T18:22:44.689922
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05022018final.pdf,"May 2, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_2_2018.pdf,,2025-11-22T18:22:46.600538
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04182018final.pdf,"April 18, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_18_2018.pdf,,2025-11-22T18:22:48.666780
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04042018final.pdf,"April 4, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_4_2018.pdf,,2025-11-22T18:22:50.608533
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03212018final.pdf,"March 21, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_21_2018.pdf,,2025-11-22T18:22:52.376284
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03082018final.pdf,"March 8, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_8_2018.pdf,,2025-11-22T18:22:54.181180
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03072018final.pdf,"March 7, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_7_2018.pdf,,2025-11-22T18:22:56.005272
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02212018final.pdf,"February 21, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_21_2018.pdf,,2025-11-22T18:22:58.039858
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02072018final.pdf,"February 7, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_7_2018.pdf,,2025-11-22T18:22:59.824465
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01262018final.pdf,"January 26, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_26_2018.pdf,,2025-11-22T18:23:01.785108
SD,2018.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01242018final.pdf,"January 24, 2018",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_24_2018.pdf,,2025-11-22T18:23:03.786710
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12132017final.pdf,"December 13, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_13_2017.pdf,,2025-11-22T18:23:05.578232
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12062017final.pdf,"December 6, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_6_2017.pdf,,2025-11-22T18:23:07.390878
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11152017final.pdf,"November 15, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_15_2017.pdf,,2025-11-22T18:23:09.274724
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11012017final.pdf,"November 1, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_1_2017.pdf,,2025-11-22T18:23:11.189880
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10182017final.pdf,"October 18, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_18_2017.pdf,,2025-11-22T18:23:13.104057
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10042017final.pdf,"October 4, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_4_2017.pdf,,2025-11-22T18:23:14.861731
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09202017final.pdf,"September 20, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_20_2017.pdf,,2025-11-22T18:23:16.689522
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09062017final.pdf,"September 6, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_6_2017.pdf,,2025-11-22T18:23:18.504719
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08162017final.pdf,"August 16, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_16_2017.pdf,,2025-11-22T18:23:20.322078
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08022017final.pdf,"August 2, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_2_2017.pdf,,2025-11-22T18:23:22.134715
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07192017final.pdf,"July 19, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_19_2017.pdf,,2025-11-22T18:23:24.063958
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07122017final.pdf,"July 12, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_12_2017.pdf,,2025-11-22T18:23:26.019490
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06212017final.pdf,"June 21, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_21_2017.pdf,,2025-11-22T18:23:27.911627
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06072017final.pdf,"June 7, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_7_2017.pdf,,2025-11-22T18:23:29.658061
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05172017final.pdf,"May 17, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_17_2017.pdf,,2025-11-22T18:23:31.486040
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05042017final.pdf,"May 4, 2017 University Class",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_4_2017_University_Class.pdf,,2025-11-22T18:23:33.455534
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05032017final.pdf,"May 3, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_3_2017.pdf,,2025-11-22T18:23:35.273482
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04192017final.pdf,"April 19, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_19_2017.pdf,,2025-11-22T18:23:37.235952
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04052017final.pdf,"April 5, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_5_2017.pdf,,2025-11-22T18:23:39.094773
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03152017final.pdf,"March 15, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_15_2017.pdf,,2025-11-22T18:23:40.845530
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03012017final.pdf,"March 1, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_1_2017.pdf,,2025-11-22T18:23:42.648908
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02152017final.pdf,"February 15, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_15_2017.pdf,,2025-11-22T18:23:44.575635
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02012017final.pdf,"February 1, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_1_2017.pdf,,2025-11-22T18:23:46.454109
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01252017final.pdf,"January 25, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_25_2017.pdf,,2025-11-22T18:23:48.519165
SD,2017.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01182017final.pdf,"January 18, 2017",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_18_2017.pdf,,2025-11-22T18:23:50.473486
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12142016final.pdf,"December 14, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_14_2016.pdf,,2025-11-22T18:23:52.188669
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12072016final.pdf,"December 7, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_7_2016.pdf,,2025-11-22T18:23:54.053056
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11162016final.pdf,"November 16, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_16_2016.pdf,,2025-11-22T18:23:55.931642
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11022016final.pdf,"November 2, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_2_2016.pdf,,2025-11-22T18:23:57.810920
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10192016final.pdf,"October 19, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_19_2016.pdf,,2025-11-22T18:23:59.577673
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10052016final.pdf,"October 5, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_5_2016.pdf,,2025-11-22T18:24:01.375283
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09212016final.pdf,"September 21, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_21_2016.pdf,,2025-11-22T18:24:03.239149
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09072016final.pdf,"September 7, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_7_2016.pdf,,2025-11-22T18:24:05.124091
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08172016final.pdf,"August 17, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_17_2016.pdf,,2025-11-22T18:24:06.876005
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08032016final.pdf,"August 3, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_3_2016.pdf,,2025-11-22T18:24:08.640875
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06152016final.pdf,"June 15, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_15_2016.pdf,,2025-11-22T18:24:10.564969
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06012016final.pdf,"June 1, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_1_2016.pdf,,2025-11-22T18:24:12.366504
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05182016final.pdf,"May 18, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_18_2016.pdf,,2025-11-22T18:24:14.193318
SD,,https://apps.sd.gov/HC65C2C/EBS/lettings/05062016final.pdf,5/6/16 University Class,,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_5616_University_Class.pdf,,2025-11-22T18:24:15.993879
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05052016final.pdf,"May 5, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_5_2016.pdf,,2025-11-22T18:24:17.794201
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05042016final.pdf,"May 4, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_4_2016.pdf,,2025-11-22T18:24:19.596822
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04202016final.pdf,"April 20, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_20_2016.pdf,,2025-11-22T18:24:21.457998
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04062016final.pdf,"April 6, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_6_2016.pdf,,2025-11-22T18:24:23.364182
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03162016final.pdf,"March 16, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_16_2016.pdf,,2025-11-22T18:24:25.221643
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03022016final.pdf,"March 2, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_2_2016.pdf,,2025-11-22T18:24:27.020852
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02242016final.pdf,"February 24, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_24_2016.pdf,,2025-11-22T18:24:28.794602
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02172016final.pdf,"February 17, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_17_2016.pdf,,2025-11-22T18:24:30.699021
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02032016final.pdf,"February 3, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_3_2016.pdf,,2025-11-22T18:24:32.446015
SD,2016.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01202016final.pdf,"January 20, 2016",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_20_2016.pdf,,2025-11-22T18:24:34.202549
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12162015final.pdf,"December 16, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_16_2015.pdf,,2025-11-22T18:24:36.043882
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12032015final.pdf,"December 3, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_3_2015.pdf,,2025-11-22T18:24:37.945242
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12022015final.pdf,"December 2, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_2_2015.pdf,,2025-11-22T18:24:39.694895
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11182015final.pdf,"November 18, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_18_2015.pdf,,2025-11-22T18:24:41.599063
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11042015final.pdf,"November 4, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_4_2015.pdf,,2025-11-22T18:24:43.470267
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10212015final.pdf,"October 21, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_21_2015.pdf,,2025-11-22T18:24:45.227387
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10072015final.pdf,"October 7, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_7_2015.pdf,,2025-11-22T18:24:47.045625
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09162015final.pdf,"September 16, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_16_2015.pdf,,2025-11-22T18:24:48.878084
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09022015final.pdf,"September 2, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_2_2015.pdf,,2025-11-22T18:24:50.737717
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08192015final.pdf,"August 19, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_19_2015.pdf,,2025-11-22T18:24:52.594294
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08052015final.pdf,"August 5, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_5_2015.pdf,,2025-11-22T18:24:54.362489
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07152015final.pdf,"July 15, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_15_2015.pdf,,2025-11-22T18:24:56.138426
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07012015final.pdf,"July 1, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_1_2015.pdf,,2025-11-22T18:24:58.011518
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06172015final.pdf,"June 17, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_17_2015.pdf,,2025-11-22T18:24:59.781862
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06032015final.pdf,"June 3, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_3_2015.pdf,,2025-11-22T18:25:01.429738
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05202015final.pdf,"May 20, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_20_2015.pdf,,2025-11-22T18:25:03.143238
SD,,https://apps.sd.gov/HC65C2C/EBS/lettings/05072015final.pdf,5/7/15 University Class,,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_5715_University_Class.pdf,,2025-11-22T18:25:04.939654
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05062015final.pdf,"May 6, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_6_2015.pdf,,2025-11-22T18:25:06.733098
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04172015final.pdf,"April 17, 2015 Letting",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_17_2015_Letting.pdf,,2025-11-22T18:25:08.654306
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04152015final.pdf,"April 15, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_15_2015.pdf,,2025-11-22T18:25:10.436332
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04012015final.pdf,"April 1, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_1_2015.pdf,,2025-11-22T18:25:12.251025
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03252015final.pdf,"March 25, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_25_2015.pdf,,2025-11-22T18:25:13.998190
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03182015final.pdf,"March 18, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_18_2015.pdf,,2025-11-22T18:25:15.707438
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03042015final.pdf,"March 4, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_4_2015.pdf,,2025-11-22T18:25:17.465938
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02182015final.pdf,"February 18, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_18_2015.pdf,,2025-11-22T18:25:19.306210
